id,fname,lname,email,password,lastLogin,isVerified,refreshToken,resetPasswordToken,resetPasswordExpires,verificationToken,verificationTokenExpires,providerId,provider,role,country,state,city,phoneNo,dob,institute,type,major,field,grade,startYear,endYear,degree,specialization,experience,bio,intro,skills,gender,marks,socialAccounts
7c962e26-ee72-4b22-ad97-51394f0757c6,carol,stewart,carol.stewart@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,16/01/2025 2:04,TRUE,eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI3Yzk2MmUyNi1lZTcyLTRiMjItYWQ5Ny01MTM5NGYwNzU3YzYiLCJlbWFpbCI6ImNhcm9sLnN0ZXdhcnRAZ21haWwuY29tIiwicm9sZSI6IkVuZ2luZWVyIiwiZXhwIjoxNzQ2ODY0MDc2fQ.YRJsAwRX7H2L1RZNhM3a7MOateger1cj8x3tklzCOCdLNUNNjrd6tFHTiCtxMAMfWhT0Q68SUXbqA7JFBBAwbvxElf-qLxfWWC6q5PQeuCntTU9ogmgAb2AYpQovdVoBsPoN7Jh_g8qncZ414Iw4onboEPOqCBSSs0bB0p3-jhL_VVC5LXL5a9vvtggIfUCeD95GObyZu7M2hGkSRVErN-aehqL8XrskWay-HOSlqMXT5gh0YKgLYlP9AWzVYalaikNHZY7OonKAtyjHfQz7Z_D0v_PQ9624FaPkXImFOtnqZenHUl0KzwPK4BW0LQWvUS0z3vO1tDzvg2pHTrB8aQ,,,,,,LOCAL,Engineer,UK,Wales,Cardiff,+44 113 987 6543,01/09/1998,Rheinische Friedrich-Wilhelms-Universität Bonn,BACHELORS,Information Technology,Information Technology,A+,2013,2016,Information Technology,Load Balancers / Proxies,2,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Problem-Solving', 'Agile Methodologies', 'Frontend Design', 'Time Management', 'Linux Administration', 'Data Science', 'Cloud Computing', 'Docker', 'DevOps', 'Cloud Security']",Male,94.49320539,"{""linkedin"": ""https://linkedin.com/in/carol_stewart""}"
e417b02e-7e3d-41a5-ab67-9124a2bdf37f,leah,briggs,leah.briggs@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,12/02/2025 1:03,TRUE,eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJlNDE3YjAyZS03ZTNkLTQxYTUtYWI2Ny05MTI0YTJiZGYzN2YiLCJlbWFpbCI6ImxlYWguYnJpZ2dzQGdtYWlsLmNvbSIsInJvbGUiOiJFbmdpbmVlciIsImV4cCI6MTc0Njg2NDA3Nn0.b9JwnK15vDXZ5gl5Mvg1t-BYS7o-uTWPioaH-zEFYE8yqzedTLfLDggAKv2KZ3u74k5OG87LT2N8CnuEfF5iNvWJ7V-_tdHSCw0GJYB_r1yX_FsZe9S6eyWtPGC5axEvaslKodLKJDX6-CDrjd-1xGjfBAuzY_fEmCbF-aNG-YMJsQUsJMPU-duHc08M0vcjR0XxK5ror61zZfmk3tG_9vjQpLZ_eK_nwl4U7wkEAoWxoHGipB7M9AMgeitXHfnTJu4-yOF82zPnsUvno9YfsWd7PYPdiXuMQP-dtFx0U17rRNG36iae5E706unmXcKSPDPFsTxGBkOF-CLKDNYeYw,,,,,,LOCAL,Engineer,Australia,Victoria,Melbourne,+61 412 345 678,26/05/1987,Tel Aviv University,MASTERS,Information Technology,Information Technology,D,2014,2017,Information Technology,Tracing,6,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Agile Methodologies', 'Web Development', 'C#', 'ETL Processes', 'AWS', 'Python', 'Adaptability', 'Frontend Design', 'SQL', 'Communication', 'Leadership', 'Creativity', 'Blockchain']",Male,3.997724849,"{""linkedin"": ""https://linkedin.com/in/leah_briggs""}"
e55ef8dc-1ab0-425e-8b5e-9f1b88dad905,kristin,cohen,kristin.cohen@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,11/02/2025 21:42,TRUE,eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJlNTVlZjhkYy0xYWIwLTQyNWUtOGI1ZS05ZjFiODhkYWQ5MDUiLCJlbWFpbCI6ImtyaXN0aW4uY29oZW5AZ21haWwuY29tIiwicm9sZSI6IkVuZ2luZWVyIiwiZXhwIjoxNzQ2ODY0MDc2fQ.pf5s7nGZ8GNnPpzJbo-a8CQbA727KjNFGLM5cKRJf8iWj1ypazr5z5i_5sniEeDQFcqZPrx-zEm87tHShBoJuPSvwDUYse4tS7ZkfjkqBk8E4PtETGeWVeEOyL_wYEfTpv-nAn7o9viy5DTkEfnZASz6KPAhmm_XALcN60Kh_F8Ilalyv96-uZPPPw6aVdF9umhYjDQH22j0ugqD9W_poVU7qNtvPC0L_XEvKAuwgbJrnY1ZVXzclRGvS-9rzRzzdEPy58S5Jmfjo6j8T47EUdfQrWGqaQCdVJQObPExY8nhB05s_JPVHr-IotjkNeq5g4MFXMSjbBuh_scfsmYx1g,,,,,,LOCAL,Engineer,Australia,New South Wales,Newcastle,+61 421 678 901,11/11/2000,Ajman University,BACHELORS,Cyber Security,Cyber Security,B+,2005,2008,Cyber Security,Input Validation / Sanitization,15,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Network Security', 'Time Management', 'Mentorship', 'Data Science', 'C#', 'Docker', 'Database Query Optimization', 'Cryptography', 'Automation Testing', 'Penetration Testing']",Female,3.646531228,"{""linkedin"": ""https://linkedin.com/in/kristin_cohen""}"
162d4bb6-922f-4dd5-9bf7-7c8a2a25ec56,heather,quinn,heather.quinn@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,02/04/2025 14:05,TRUE,eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIxNjJkNGJiNi05MjJmLTRkZDUtOWJmNy03YzhhMmEyNWVjNTYiLCJlbWFpbCI6ImhlYXRoZXIucXVpbm5AZ21haWwuY29tIiwicm9sZSI6IkVuZ2luZWVyIiwiZXhwIjoxNzQ2ODY0MDc2fQ.qrnW7QT-pdxXjq0_rx3vFngJOmIDqqdYhYOB00RoGVxMaP1dBGqHH5l3gZzgoc8ci6dALSLtxF4wkOjMnf0xyrzLnckcrwVXKl4hBU1pshhbf8jtISejjvrl_Vhf1kyVlwKCxlwztC_P8_VdBV8LOAZ3MpK7BX-wt2A6xzSlPKWGxtg8FdPXpxF6ZtGQPIODLB2rjOALuoOg1oVuY8_hArh2rs23CPjudL6lt5VB-qQCaLwlKcnBzF4xm46UiBEXfF3iwHGhGjjvQfKQ8V9netW0cZsUiFhWAW946XkMyePgFqKbtQQ2Izn9h8e2EZ6nA5awY2SX-5yrY6xqyJLRLA,,,,,,LOCAL,Engineer,UK,England,Manchester,+44 191 654 3210,17/11/1977,COMSATS University Islamabad,DIPLOMA,Computer Science,Computer Science,C-,2014,2017,Computer Science,DevOps / Infrastructure,6,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Leadership', 'Big Data Analytics', 'Cloud Security', 'C#', 'Backend Development', 'Power BI', 'Team Collaboration', 'Penetration Testing', 'DevOps', 'System Administration', 'Microservices Architecture']",Male,3.780052137,"{""linkedin"": ""https://linkedin.com/in/heather_quinn""}"
14f0eaa1-374a-4f74-ae73-d41c7599d1f7,kimberly,oliver,kimberly.oliver@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,30/03/2025 21:58,TRUE,eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIxNGYwZWFhMS0zNzRhLTRmNzQtYWU3My1kNDFjNzU5OWQxZjciLCJlbWFpbCI6ImtpbWJlcmx5Lm9saXZlckBnbWFpbC5jb20iLCJyb2xlIjoiRW5naW5lZXIiLCJleHAiOjE3NDY4NjQwNzZ9.GQJq_J-orQfJWKeRGU74xvwSV9bxsAi7Uz7HtTnmSJfgf5LTLRHzuKbYu3X-RE64e14FTpUNgZB5tafNq-FfHyUWvKGLR3IC_kPeWDUjytnZdXAzxGkxGbH222p_i6MqMPsZ1ph8I7cBuVlE2HAnr8I_HknsV2D66B9XPpG3x8ULX918cGlGSe-8FPs1easp5xn1PFYqpxQWaaSqNczxWn-XjbAZ1oRmlaqiPx8ZVCk4eD6yTHHDVC660l2GTiKfwUZ384-0OjJEhTYsU62GXwApHK2w47acfDc4Ahg3F8w2pP_JhgS8kNoifOsjm2qfIUR10CGq11Pj_8L7sc1B-w,,,,,,LOCAL,Engineer,Canada,Ontario,Hamilton,+1 514-234-5678,06/09/1995,Czech Technical University in Prague,MASTERS,Robotics,Robotics,A-,2020,2023,Robotics,DevOps / Infrastructure,16,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Microservices Architecture', 'C#', 'Mentorship', 'Cybersecurity', 'Client Communication', 'Blockchain', 'Ethical Hacking', 'Python', 'Version Control (Git)', 'System Administration']",Male,3.747496357,"{""linkedin"": ""https://linkedin.com/in/kimberly_oliver""}"
cacec67a-ad9b-491c-90c6-1c8065f34fca,anthony,jensen,anthony.jensen@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,07/02/2025 21:34,TRUE,eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjYWNlYzY3YS1hZDliLTQ5MWMtOTBjNi0xYzgwNjVmMzRmY2EiLCJlbWFpbCI6ImFudGhvbnkuamVuc2VuQGdtYWlsLmNvbSIsInJvbGUiOiJFbmdpbmVlciIsImV4cCI6MTc0Njg2NDA3Nn0.Bqljz524RmDvoW8hX8HgINiPie2H5EhTVUKqQEYWcotMpOcTGgYFIiVyuiDUyBgpT9NIBr8vC-l0i4kNak0is6QkwL0SQRF--GJnIiNrmqBHTpniIleo6IVKgoFqxsR0Psy8v0LekRg0_Z4rOBd_8VE5LAx3Wx2aEd19lT8E4xV9m7ear0Rlxj4gAL8HtZ68YPtaGqtv1ppZFhFOZmSMDEyhZkI4ova7Bv8Q5nbYM5Dqem582elpd9_h93ED3L7bSUJRomwWvhb4hMe3e_AsIITJWPJyOPTjbdZKpRiVR94k3QlJOcD6wLqa-j0eH9UsLpMLot4BrCtddjB52lOitw,,,,,,LOCAL,Engineer,USA,New York,Buffalo,+1 202-987-6543,01/08/1987,Duy Tan University,MASTERS,Software Engineering,Software Engineering,D,2007,2010,Software Engineering,Frontend,11,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['SQL', 'Python', 'Incident Response', 'Cryptography', 'Tableau', 'Database Query Optimization', 'Version Control (Git)', 'Problem-Solving', 'Penetration Testing Tools', 'Network Security', 'Project Management', 'Backend Development', 'JavaScript']",Male,3.326130178,"{""linkedin"": ""https://linkedin.com/in/anthony_jensen""}"
bf51da23-73e4-4fcf-976f-8aa3d4161084,samuel,chambers,samuel.chambers@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,16/03/2025 15:13,TRUE,eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJiZjUxZGEyMy03M2U0LTRmY2YtOTc2Zi04YWEzZDQxNjEwODQiLCJlbWFpbCI6InNhbXVlbC5jaGFtYmVyc0BnbWFpbC5jb20iLCJyb2xlIjoiRW5naW5lZXIiLCJleHAiOjE3NDY4NjQwNzZ9.eYVxJI6TL7Gal8wZYS6s9wKmuhoA-ieU9nG7wURJthvA9jV4Tpcg975SCQJtpmlrI3BOK87gqkVN_cyt3r_m0TYF_uhX1x0Qf_bOgEzEmOY7F4SjWlfAGaCFhkEV0K5vyNJT2TiXcCHM1Z-63z9siRhZy71xVMebEriaZ6iSF-k9or5XsSd6pvhU3GyR50c8KFmQbblcQQk9xbTGP1NstmSx5VyGbsVcfvLp8PrEhwxz_eMv4VU6KqTmAZlRQ3x2AxOuCWRK-LagkGl5WMk2vtL_76fG3-2ip2on1u-rOvmDx0ojQdYU2r23L4iFI4DsDXltVeULchVdGqKoWLTI3g,,,,,,LOCAL,Engineer,UK,England,Birmingham,+44 131 876 5432,28/11/1995,Freie Universitaet Berlin,PHD,Software Engineering,Software Engineering,B+,2016,2019,Software Engineering,Vulnerability Scanning,16,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Creativity', 'Client Communication', 'API Development', 'Team Collaboration', 'Leadership', 'Problem-Solving', 'Blockchain', 'Java', 'Version Control (Git)', 'Linux Administration']",Male,3.303710317,"{""linkedin"": ""https://linkedin.com/in/samuel_chambers""}"
aacab4a1-b55f-484b-9c0a-8b9908cffd57,clifford,kim,clifford.kim@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,05/02/2025 1:12,TRUE,eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJhYWNhYjRhMS1iNTVmLTQ4NGItOWMwYS04Yjk5MDhjZmZkNTciLCJlbWFpbCI6ImNsaWZmb3JkLmtpbUBnbWFpbC5jb20iLCJyb2xlIjoiRW5naW5lZXIiLCJleHAiOjE3NDY4NjQwNzZ9.XdoCizSbeY5E8PJQjzB9l26Cb7vAM-IufCn1T6vTws08YvYL0pOFR815li7eiQS807dJZ2JVENkOKcO-Z3oZ2R9Ot1XTaohOtZlZEh6oR8qofzvsUdOs4cy-qjtmcLirJ-x4hhUxnCPgTC0xQBfgV9q1jwr0iwNfXVkcKWlSX3geTnLrqyqJDO883SgKUgMZY1V23urOshUwYItiMr-Nk6BPuzYlp-hh59umxR841nO2V9Vu7KFrM1LxwVunka19BLcXPYrbyh710QvRJSl_PZszMrdtvsm9SohCMmgBqP8VrHiia5_tzyGV2eD2iTHBxbtheCOBQOtYd7Q-i05ybg,,,,,,LOCAL,Engineer,USA,Florida,Orlando,+1 415-678-9012,07/05/1982,Ghent University,MASTERS,Cyber Security,Cyber Security,C,2016,2019,Cyber Security,Caching,19,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Penetration Testing', 'Incident Response', 'DevOps', 'Backend Development', 'Docker', 'Linux Administration', 'System Administration', 'Mentorship', 'Tableau', 'Cloud Security', 'AWS', 'Azure', 'JavaScript', 'Client Communication']",Female,2.804425019,"{""linkedin"": ""https://linkedin.com/in/clifford_kim""}"
d4b38f04-c47f-4f33-b1e1-d84f5f9cf44b,molly,nguyen,molly.nguyen@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,27/02/2025 20:10,TRUE,eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJkNGIzOGYwNC1jNDdmLTRmMzMtYjFlMS1kODRmNWY5Y2Y0NGIiLCJlbWFpbCI6Im1vbGx5Lm5ndXllbkBnbWFpbC5jb20iLCJyb2xlIjoiRW5naW5lZXIiLCJleHAiOjE3NDY4NjQwNzZ9.jTfwgJUQOZiqrFFFpgQ5Xr7YLOqlvIFtZJIAU1BopPmaDwMIE5KTmrWWcw8VNvlKv76E_CFRmGJVfE5TmI3KQFLZLsqU_bHTmx9i85j86MleZESU_eGQIHr4D_55Vek6eS5-HSOSHMrK2JSRzq20GL4NBzBjN1HOavDIrsf-apvgA5jY9aw5UzOOqwNdkDxkEf4OnBsWhUjP68tyjkz7lFJ1-drAfF6MOrQ7tmo-Jyi3Mi4lpBRCbCaMVxTq_eOg0572_GuoyDyxkqViSFqiBRYIwsss7LhcgglXsaf3_435lImzsuFOHLZzjvDyRgQ_5P1bJ_pEJd88QONayrwmLw,,,,,,LOCAL,Engineer,Germany,Bavaria,Nuremberg,+49 1520 9876543,31/01/1990,IMT Atlantique,PHD,Information Technology,Information Technology,A-,2020,2023,Information Technology,Email Services,2,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['System Administration', 'Negotiation', 'ETL Processes', 'API Development', 'Database Query Optimization', 'Big Data Analytics', 'Team Collaboration', 'SQL', 'Cloud Computing', 'Mentorship', 'Backend Development']",Male,93.87734008,"{""linkedin"": ""https://linkedin.com/in/molly_nguyen""}"
f317cc02-b709-4495-b370-cc253030206a,jasmine,edwards,jasmine.edwards@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,23/01/2025 5:32,TRUE,eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJmMzE3Y2MwMi1iNzA5LTQ0OTUtYjM3MC1jYzI1MzAzMDIwNmEiLCJlbWFpbCI6Imphc21pbmUuZWR3YXJkc0BnbWFpbC5jb20iLCJyb2xlIjoiRW5naW5lZXIiLCJleHAiOjE3NDY4NjQwNzd9.kDzCff7Nri2L4s_jQijXxJ1kIPGtvIRYOYMRrl4ELjLJyWxbVbcFDj9pFur5ufZCVvFrSIiNoHuNKH3PrRPMdHDg5o1zee1Ccr7hOFmeTq8JVf72ieLkx81T53xctbKqoDsRdExOvq1XWUbafqkMrfUoFui2G9S8SP6cx9Pnkx1MZqEZckRtIKfr6plbtWr3pkU3tpsYN63yyY_LjjhdGNaD-SVG3ww4Gpg02huKW2Fv0oip-Q5MxWmtoZE7dS5iF9Tja_ZhEPTewr7Gww93kLn9CnRGKg_6_iJQ778fZjLLGUx1amuDKRLERBBtLrNPFXmTe7Y6J2f-JPK9vFOQQg,,,,,,LOCAL,Engineer,Germany,Hamburg,Hamburg,+49 176 5432109,30/03/2002,Indian Institute of Technology Roorkee (IITR),BACHELORS,Data Science,Data Science,C-,2019,2022,Data Science,Data Modeling / Schema Design,12,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Adaptability', 'Azure', 'Cryptography', 'Machine Learning', 'Negotiation', 'Mentorship', 'Critical Thinking', 'Communication', 'Project Management', 'Cloud Computing', 'Excel', 'SQL']",Male,56.0164106,"{""linkedin"": ""https://linkedin.com/in/jasmine_edwards""}"
6645e7a6-eee6-4c9d-97a0-7f5ffbc1c228,william,sandoval,william.sandoval@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,18/03/2025 22:23,TRUE,eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI2NjQ1ZTdhNi1lZWU2LTRjOWQtOTdhMC03ZjVmZmJjMWMyMjgiLCJlbWFpbCI6IndpbGxpYW0uc2FuZG92YWxAZ21haWwuY29tIiwicm9sZSI6IkVuZ2luZWVyIiwiZXhwIjoxNzQ2ODY0MDc3fQ.TC-xUerAlKewcuyjjpB3ngynsjvYKQsuog1yujx5qSBQFgSavBSohF03Bw6Cd1Mfyu6eMFxrVDZeAlqAY34cUKWZXR3k6XIntH8GY4zduCVyaONl7fhdixdiW5qgHQgu28uYPuRwqQOblUyjDsTxkhEqtIlcAitXOsfs9Eap9uKBOqA34CeiC9B8A1e4aJOUOQwryZnOwRpMH-hqxiWgU46HIcRffymV99IyKW6dt1IklDlD28CIo8kXi_7Eeyh9mL9evN_zGivmkTJktv_FbmO-wEasml-sle9BojK7ekBQ1xL4WkL3dxj75vNQ_ht67dcycdZBCmpnV6JqqXuvzg,,,,,,LOCAL,Engineer,USA,Texas,Dallas,+1 646-321-7654,21/04/1994,Instituto Politécnico Nacional (IPN),DIPLOMA,Cyber Security,Cyber Security,C,2018,2021,Cyber Security,API Gateway / Middleware,11,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Time Management', 'Critical Thinking', 'Tableau', 'Penetration Testing', 'Penetration Testing Tools', 'Data Science', 'Docker', 'Cloud Computing', 'Network Security', 'Data Visualization', 'SQL', 'JavaScript', 'Leadership', 'Java', 'System Administration']",Male,2.663236085,"{""linkedin"": ""https://linkedin.com/in/william_sandoval""}"
053f77e4-24fb-447c-8def-08c1dd39563f,joan,brown,joan.brown@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,08/02/2025 2:09,TRUE,eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIwNTNmNzdlNC0yNGZiLTQ0N2MtOGRlZi0wOGMxZGQzOTU2M2YiLCJlbWFpbCI6ImpvYW4uYnJvd25AZ21haWwuY29tIiwicm9sZSI6IkVuZ2luZWVyIiwiZXhwIjoxNzQ2ODY0MDc3fQ.DvG7L-qZOjsP5EvnGDVCorLc8Aj-7L4yPsjd3Q78uZDGvVhGw06Lxc07bKXBt8CT4lDt-sCSKw4DyoVHud17z0kR6IiiA8gHvPqnauwQxB-iWfzNQLG1FrVujsja8tppNmmv1SxzEWKDWzUA_CULAI1zQE3I4m5cLhpVGdU_9DJP60S4tZsw8AaDvVzZiFfp4h-wiJFwX7rrt6UvSL0m2ZkO1KUY8iisouyQB4LR_QZpB026HgFv3Rt2dTVzF5xkGYLDGv-eIXJz-TMyHGhK3apKdZctS2go_4fZ3sFOvvTTsqlG99wB9aiqMli4-JILNHBkvWdhwyBuO8CG3Jnw8g,,,,,,LOCAL,Engineer,Australia,Queensland,Gold Coast,+61 3 9876 5432,17/01/1989,Istanbul Technical University,MASTERS,Data Science,Data Science,B,2014,2017,Data Science,Authorization,13,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['C#', 'Tableau', 'Creativity', 'Time Management', 'Threat Analysis', 'Cryptography', 'Cloud Computing', 'Python', 'Database Administration', 'System Administration', 'Adaptability', 'Team Collaboration', 'NoSQL']",Male,3.006849463,"{""linkedin"": ""https://linkedin.com/in/joan_brown""}"
179e4dcb-3533-4566-bee4-4ba7fa573b9d,kimberly,maldonado,kimberly.maldonado@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,25/03/2025 7:43,TRUE,eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIxNzllNGRjYi0zNTMzLTQ1NjYtYmVlNC00YmE3ZmE1NzNiOWQiLCJlbWFpbCI6ImtpbWJlcmx5Lm1hbGRvbmFkb0BnbWFpbC5jb20iLCJyb2xlIjoiRW5naW5lZXIiLCJleHAiOjE3NDY4NjQwNzd9.R4Szf_ji3v-yfHpQm1b0Yw_s9FcnYD5q0kq6snB3k_hvZl9JIvL8IAgdvT4Z1CqYsw3QKzrm9jeK3BdnR3SRtZkKjLT9OnfLS45Srm8CZ85Jxfj-g_SfS_sZabDpxE4JPYcy0idNVgHqiCpj0gA_GXGJl383ydGwzLvl89VAEaNlwuor9rKO6IFEteUvxqWKvZHK1YS0KZBauOTUvuNGspZSHYqbTKCUtBx2gqaVva-KPtU1bUX58oHmz67qD1GLAtSfRqi0dthdw7yYsknb9f49PRrOJmbfOTgUxldwy1YifJy1GhMquWMtetzOeGtpX1n_WGX6sq_4Z3jc5xzo-Q,,,,,,LOCAL,Engineer,Canada,Quebec,Montreal,+1 250-765-4321,22/07/1975,Jilin University,PHD,Cyber Security,Cyber Security,C,2005,2008,Cyber Security,Authorization,16,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Team Collaboration', 'Version Control (Git)', 'Power BI', 'Critical Thinking', 'Azure', 'Agile Methodologies', 'Cloud Computing', 'Docker', 'Threat Analysis', 'Penetration Testing', 'CI/CD Pipelines', 'AWS', 'Mentorship', 'ETL Processes', 'Creativity']",Male,3.627072389,"{""linkedin"": ""https://linkedin.com/in/kimberly_maldonado""}"
c620e9cd-d01c-400c-abee-6b8bf6238df4,alex,moore,alex.moore@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,07/02/2025 17:10,TRUE,eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjNjIwZTljZC1kMDFjLTQwMGMtYWJlZS02YjhiZjYyMzhkZjQiLCJlbWFpbCI6ImFsZXgubW9vcmVAZ21haWwuY29tIiwicm9sZSI6IkVuZ2luZWVyIiwiZXhwIjoxNzQ2ODY0MDc3fQ.mx-T7ksrszOJ2a15VzsXl7yc3BLvr9MSUiTldOcPeyfnblblEtpUquloukyVrDes4wYvlyzW9b5wFtOuKJBDfK6025CvPgGoITREMI2viijBWGEok0t5iQX6lZZhxTIfEzfxhFLa6O6o9xXzh72ezcAkELyf_hwR5-ciSc_WPeWOJMOAJqTYYTd_hzlUzJnYXuqHJ9N1zj3f0IMt2k2JqgqblTs_W8GB5CdFgLegZnQpNMgaUJExrChxcPOvf0mIh2j-eMkEWtO5iLZrWyq-IJjaoq6vpiXI3xbTiTdTDNiGhrkx5ZeKdVHOx-_bQLW46KVWVatuAE-r2enjC1o7IA,,,,,,LOCAL,Engineer,Canada,British Columbia,Vancouver,+1 902-234-5678,02/07/1977,Jordan University of Science & Technology,MASTERS,Information Technology,Information Technology,D,2013,2016,Information Technology,Metrics & Alerts,1,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['JIRA', 'Agile Methodologies', 'Version Control (Git)', 'Database Query Optimization', 'Kubernetes', 'Excel', 'CI/CD Pipelines', 'Data Visualization', 'Leadership', 'NoSQL']",Male,3.238142403,"{""linkedin"": ""https://linkedin.com/in/alex_moore""}"
